method,RCP,scenario,year,AEF,CEF
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,BAU,2043,4.38170259865657e-09,5.483123423617387e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,BAU,2044,4.471374048388715e-09,5.412785009586386e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,BAU,2045,4.4970638557748185e-09,5.353260843161948e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,BAU,2046,4.4736253470337615e-09,5.299572229048214e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,BAU,2047,4.409530298099845e-09,5.248373382633173e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,BAU,2048,4.321196574036014e-09,5.197939546610974e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,BAU,2049,4.225292788480375e-09,5.147761791921956e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,BAU,2050,4.13687305414565e-09,5.0981695828320515e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2026,3.63315394231646e-08,3.63315394231646e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2027,1.904106884276129e-08,2.4804746152091682e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2028,1.3247115033269904e-08,1.9026991552358956e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2029,1.0330454813330853e-08,1.555092455799124e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2030,8.567805883521618e-09,1.3227761311435998e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2031,7.434501830765568e-09,1.1579448440699527e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2032,6.6315656656303394e-09,1.03520540377095e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2033,6.037732359793735e-09,9.405791547675254e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2034,5.585708610293201e-09,8.65728609952869e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2035,5.235115004476883e-09,8.053655326879308e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2036,4.260611183970071e-09,7.459508962080283e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2037,2.8324905593331096e-09,6.83288329833939e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2038,3.1317085323811304e-09,6.391427603018561e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2039,3.439419207670318e-09,6.0768494790603335e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2040,3.735298681482552e-09,5.851353949491045e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2041,4.002989982285926e-09,5.688989208654863e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2042,4.220748393444584e-09,5.570429932859301e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2043,4.376599853802924e-09,5.481231784713139e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2044,4.465798230909607e-09,5.410637240770612e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2045,4.4911282206263415e-09,5.350866853556097e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2046,4.467434529144421e-09,5.296946499762159e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2047,4.403182322214308e-09,5.245533534522669e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2048,4.314763418364292e-09,5.194904240328264e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2049,4.218812730036622e-09,5.1445487747411665e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Moderate,2050,4.130347737058883e-09,5.094794070746169e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2026,3.63315394231646e-08,3.63315394231646e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2027,1.9041056084216363e-08,2.4804737646533133e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2028,1.3247091440882606e-08,1.9026975504770962e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2029,1.0330415423329852e-08,1.5550899180276337e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2030,8.567739780876511e-09,1.322772238523861e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2031,7.4343950023992365e-09,1.157939019480493e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2032,6.631393619302503e-09,1.0351967561959595e-08
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2033,6.037463398024049e-09,9.405665047168652e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2034,5.585304375245448e-09,8.65710517983261e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2035,5.234531706541272e-09,8.053403432389485e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2036,4.259796400792446e-09,7.45916889612315e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2037,2.8313537770553764e-09,6.832435335060537e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2038,3.1301434330858455e-09,6.390846393922343e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2039,3.437362281512655e-09,6.076111011500551e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2040,3.732709331733848e-09,5.8504372386662466e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2041,3.9998620520724e-09,5.687878258995423e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2042,4.217106212121387e-09,5.569114588260137e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2043,4.3724985784306786e-09,5.4797082866504445e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2044,4.461316435049018e-09,5.408908077174112e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2045,4.486356892241419e-09,5.348939941635882e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2046,4.462457235206413e-09,5.294833407561846e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2047,4.39807781483523e-09,5.243248363905626e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2048,4.309589541441246e-09,5.192461938364964e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2049,4.213600247911886e-09,5.1419635622922015e-09
"EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2050,4.125097957615792e-09,5.092078139892132e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2026,3.487838850918516e-08,3.487838850918516e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2027,1.8283271296082467e-08,2.3815156624596595e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2028,1.2721258945513186e-08,1.826922617524144e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2029,9.920565629485034e-09,1.4932207745819264e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2030,8.227378604207275e-09,1.2701626631227428e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2031,7.1396057067502965e-09,1.1119106340584372e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2032,6.3688194453626925e-09,9.940728474162417e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2033,5.798686070005461e-09,9.032252089740737e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2034,5.364651812676366e-09,8.313624030087178e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2035,5.027982644317002e-09,7.73407549401049e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2036,4.093188862864758e-09,7.1637632395157565e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2037,2.7233571184139283e-09,6.562410015750203e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2038,3.0106599517312547e-09,6.138776874041119e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2039,3.306187905458128e-09,5.83692457406604e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2040,3.5904156159649605e-09,5.620581743616587e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2041,3.847728913762301e-09,5.464850082879208e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2042,4.057107600480185e-09,5.3511759992473815e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2043,4.207028056333506e-09,5.2656898990866075e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2044,4.2929098085029925e-09,5.198060691253274e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2045,4.317410269802471e-09,5.140816210190455e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2046,4.294914759278371e-09,5.089186555889136e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2047,4.233415979854245e-09,5.039959137758133e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2048,4.148664654011308e-09,4.99147712286737e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2049,4.056651807781719e-09,4.943250533979534e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,BAU,2050,3.971819378391751e-09,4.895594036103882e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2026,3.487838850918516e-08,3.487838850918516e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2027,1.828324987765225e-08,2.38151423458749e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2028,1.2721223498525336e-08,1.8269201314329858e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2029,9.920511482407613e-09,1.49321711790209e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2030,8.227293205393372e-09,1.2701573818858992e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2031,7.139471746409745e-09,1.1119030439789235e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2032,6.3686077226809744e-09,9.940618880769664e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2033,5.798358736247455e-09,9.032094739236765e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2034,5.364163044154913e-09,8.313401741675897e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2035,5.02728012457919e-09,7.733768498435648e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2036,4.09221074297404e-09,7.1633511183326745e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2037,2.7219959849272727e-09,6.561869372176919e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2038,3.008786205594319e-09,6.138077225352869e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2039,3.3037256514158036e-09,5.836037094920927e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2040,3.5873164127808103e-09,5.619481271490941e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2041,3.843985698687007e-09,5.463517465850432e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2042,4.052749699895497e-09,5.349599092982296e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2043,4.202121663133956e-09,5.263864227043174e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2044,4.287549092666236e-09,5.1959892573837985e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2045,4.31170420173626e-09,5.138508516003177e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2046,4.288963682456124e-09,5.086656487587559e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2047,4.227314143992118e-09,5.037223606800917e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2048,4.1424812590787245e-09,4.988554045150196e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2049,4.0504236519972285e-09,4.940156950994026e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Moderate,2050,3.965548047287503e-09,4.89234455905877e-09
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2026,3.487838850918516e-08,3.487838850918516e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2027,1.8283228494558257e-08,2.3815128090710316e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2028,1.2721188579790096e-08,1.8269176729276805e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2029,9.920459768226866e-09,1.4932135750264407e-08
"EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",RCP45,Aggressive,2030,8.227214833257578e-09,1.2701524103580225e-08
