method,year,RCP,scenario,AEF,CEF,AEF_baseline,CEF_baseline,AEF_pct,CEF_pct
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2038,RCP45,BAU,0.0003134572292246,0.0003763970744892,0.0003744055633705,0.0004255509317135,16.27869351011417,11.550640255064124
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2039,RCP45,BAU,0.0003247657618646,0.0003708950300206,0.0003919257354101,0.0004219676928625,17.13589271580385,12.103453346259439
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2040,RCP45,BAU,0.0003357846751598,0.0003675138400541,0.0004093521660573,0.0004207527950688,17.971687216430215,12.653262352302278
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2041,RCP45,BAU,0.000335263058088,0.0003646808537221,0.0004119783933693,0.0004199820304991,18.62120356698704,13.167510217349287
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2042,RCP45,BAU,0.0003333558438379,0.0003621513841367,0.0004130496876626,0.0004194222493394,19.294008978841784,13.654703653156927
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2043,RCP45,BAU,0.000329788126884,0.0003597333326354,0.0004122576394259,0.0004188869387054,20.00436247991548,14.121616265433925
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2044,RCP45,BAU,0.0003244766866313,0.000357282234938,0.0004095089354642,0.000418234965113,20.764442840914192,14.573800676500499
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2045,RCP45,BAU,0.0003175304670224,0.0003546982705519,0.0004049258845153,0.0004173698415706,21.58306515709984,15.015836022761325
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2046,RCP45,BAU,0.0003078279428551,0.0003518375368182,0.0003964631449348,0.0004160937998772,22.356479590120905,15.4427350462717
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2047,RCP45,BAU,0.000297167072523,0.0003486926684614,0.0003869247685197,0.0004144158780798,23.197712656156835,15.859240220941615
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2048,RCP45,BAU,0.0002859892369826,0.0003452819116867,0.0003768057262496,0.0004123700717,24.10167440153025,16.268920714039297
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2049,RCP45,BAU,0.000274713116739,0.000341641346752,0.0003665757600536,0.0004100075945553,25.059661146489347,16.67438572142816
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2050,RCP45,BAU,0.0002636916260524,0.0003378172870874,0.0003566310395745,0.0004073890459691,26.06038263887151,17.077474117204655
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2026,RCP45,Moderate,0.0010889882632299,0.0010889882632299,0.0011031859991348,0.0011031859991348,1.2869757154310284,1.2869757154310284
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2027,RCP45,Moderate,0.0006679251575406,0.0008082840828094,0.000691014148862,0.000828409226105,3.3413196183354823,2.4293721824205172
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2028,RCP45,Moderate,0.0005245079012384,0.0006664220419197,0.0005564307771794,0.0006924449685377,5.737079480545633,3.758121988084485
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2029,RCP45,Moderate,0.000450579883885,0.000580148410927,0.0004913264662608,0.0006120564864671,8.293178807544912,5.213256659410511
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2030,RCP45,Moderate,0.0004045243622468,0.0005217213163687,0.0004540968058839,0.0005595060227739,10.916712690944207,6.753226036401243
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2031,RCP45,Moderate,0.0003840216964752,0.0004825426715103,0.0004330398370936,0.0005235235430895,11.31954532113979,7.827894680219585
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2032,RCP45,Moderate,0.0003714498067185,0.0004549844680005,0.0004200349201396,0.000497851682547,11.566922437056563,8.610438821295558
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2033,RCP45,Moderate,0.0003639047414449,0.0004350079026732,0.0004121404844022,0.0004790525994384,11.703713850694575,9.194125408532212
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2034,RCP45,Moderate,0.0003597768531619,0.0004202671623929,0.0004077273234948,0.0004650771547925,11.760426042065724,9.634958831635693
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2035,RCP45,Moderate,0.000358102031429,0.000409301963695,0.0004058206147574,0.0004546249973601,11.758540989083617,9.969322832725908
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2036,RCP45,Moderate,0.0003361193413489,0.0003978385619008,0.0003883376804689,0.0004442416833571,13.446632079830307,10.44546768003291
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2037,RCP45,Moderate,0.0003022727408321,0.0003848963190036,0.0003573741090134,0.0004324774225108,15.41839959627124,11.001985544346379
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2038,RCP45,Moderate,0.0003133003975163,0.0003763567527034,0.0003744055633705,0.0004255509317135,16.320581698657143,11.560115451285096
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2039,RCP45,Moderate,0.0003245595521981,0.0003708370305418,0.0003919257354101,0.0004219676928625,17.188507190401758,12.117198350860749
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2040,RCP45,Moderate,0.0003355249705123,0.0003674364160068,0.0004093521660573,0.0004207527950688,18.03513005832388,12.671663667327968
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2041,RCP45,Moderate,0.0003349496281678,0.0003645826983507,0.0004119783933693,0.0004199820304991,18.697282780179904,13.190881543804226
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2042,RCP45,Moderate,0.0003329912267798,0.0003620317121965,0.0004130496876626,0.0004194222493394,19.38228336059071,13.683236221562275
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2043,RCP45,Moderate,0.0003293779379098,0.0003595919544391,0.0004122576394259,0.0004188869387054,20.103860690493512,14.155367185607506
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2044,RCP45,Moderate,0.0003240288657449,0.000357119552362,0.0004095089354642,0.000418234965113,20.873798424545694,14.612698088139926
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2045,RCP45,Moderate,0.00031705417164,0.0003545152023587,0.0004049258845153,0.0004173698415706,21.700690480798297,15.059698366171443
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2046,RCP45,Moderate,0.0003073402643036,0.0003516358767105,0.0003964631449348,0.0004160937998772,22.4794868753454,15.491200105774997
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2047,RCP45,Moderate,0.0002966763599299,0.0003484743808743,0.0003869247685197,0.0004144158780798,23.32453642993006,15.911913778748188
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2048,RCP45,Moderate,0.0002855014331775,0.0003450489637494,0.0003768057262496,0.0004123700717,24.231132042727786,16.325410734360048
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2049,RCP45,Moderate,0.0002742313412511,0.0003413955620806,0.0003665757600536,0.0004100075945553,25.191087045416626,16.734332091852494
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2050,RCP45,Moderate,0.000263216159872,0.0003375602346939,0.0003566310395745,0.0004073890459691,26.19370423111633,17.140571639350476
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2026,RCP45,Aggressive,0.0010889882632299,0.0010889882632299,0.0011031859991348,0.0011031859991348,1.2869757154310284,1.2869757154310284
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2027,RCP45,Aggressive,0.0006679384315179,0.0008082929319839,0.000691014148862,0.000828409226105,3.3393986768725763,2.4283039694864756
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2028,RCP45,Aggressive,0.0005245255992256,0.0006664353146882,0.0005564307771794,0.0006924449685377,5.73389885360589,3.756205190490002
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2029,RCP45,Aggressive,0.0004505993313116,0.0005801641517498,0.0004913264662608,0.0006120564864671,8.289220659971877,5.21068486691291
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2030,RCP45,Aggressive,0.0004045437010287,0.0005217382541705,0.0004540968058839,0.0005595060227739,10.912453955439048,6.750198758568551
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2031,RCP45,Aggressive,0.0003840387956754,0.0004825596552335,0.0004330398370936,0.0005235235430895,11.315596677450394,7.824650561894014
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2032,RCP45,Aggressive,0.0003714622645054,0.0004550003289994,0.0004200349201396,0.000497851682547,11.563956543912285,8.607252932916348
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2033,RCP45,Aggressive,0.0003639096294293,0.0004350213569549,0.0004121404844022,0.0004790525994384,11.70252785111798,9.191316889861039
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2034,RCP45,Aggressive,0.0003597707122018,0.0004202767771912,0.0004077273234948,0.0004650771547925,11.761932185938381,9.632891476101047
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2035,RCP45,Aggressive,0.0003580809520755,0.0004093061644055,0.0004058206147574,0.0004546249973601,11.763735243079946,9.968398838109591
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2036,RCP45,Aggressive,0.0003360716322867,0.0003978346314107,0.0003883376804689,0.0004442416833571,13.458917537719014,10.44635244394572
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2037,RCP45,Aggressive,0.0003021837261371,0.00038488086577,0.0003573741090134,0.0004324774225108,15.443307582819491,11.005558732863427
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2038,RCP45,Aggressive,0.0003131777617139,0.0003763285153247,0.0003744055633705,0.0004255509317135,16.353336501042023,11.566750938742798
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2039,RCP45,Aggressive,0.0003243982703491,0.0003707946153985,0.0003919257354101,0.0004219676928625,17.229658315328845,12.127250102219314
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2040,RCP45,Aggressive,0.000335321805291,0.0003673785203435,0.0004093521660573,0.0004207527950688,18.08476097227673,12.685423686032177
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2041,RCP45,Aggressive,0.0003347043847717,0.0003645083456116,0.0004119783933693,0.0004199820304991,18.756810998175606,13.20858533437156
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2042,RCP45,Aggressive,0.0003327058742999,0.0003619403213964,0.0004130496876626,0.0004194222493394,19.451367659265472,13.705025909697307
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2043,RCP45,Aggressive,0.0003290568551185,0.0003594834019837,0.0004122576394259,0.0004188869387054,20.181744702963762,14.181281685528537
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2044,RCP45,Aggressive,0.0003236782540834,0.0003569941715685,0.0004095089354642,0.000418234965113,20.959416009691324,14.642676641813962
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2045,RCP45,Aggressive,0.0003166811895843,0.0003543737268635,0.0004049258845153,0.0004173698415706,21.792801671997267,15.093595279917684
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2046,RCP45,Aggressive,0.0003069583655623,0.0003514797269657,0.0003964631449348,0.0004160937998772,22.575813292108,15.528727640394846
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2047,RCP45,Aggressive,0.0002962920824791,0.0003483051082923,0.0003869247685197,0.0004144158780798,23.423852235498714,15.952759844488797
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2048,RCP45,Aggressive,0.000285119430738,0.0003448681197145,0.0003768057262496,0.0004123700717,24.33251119195202,16.36926552579883
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2049,RCP45,Aggressive,0.0002738540566803,0.0003412045838988,0.0003665757600536,0.0004100075945553,25.2940083544374,16.780911273393542
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",2050,RCP45,Aggressive,0.0002628438131673,0.0003373603589299,0.0003566310395745,0.0004073890459691,26.298110932547665,17.189634265353227
"EF v3.1, ecotoxicity: freshwater, comparative toxic unit for ecosystems (CTUe)",2026,RCP45,BAU,9.444285740088418,9.444285740088418,9.47673846353457,9.47673846353457,0.3424461229042721,0.3424461229042721
"EF v3.1, ecotoxicity: freshwater, comparative toxic unit for ecosystems (CTUe)",2027,RCP45,BAU,4.927966200729257,6.433454922371828,4.9736763295740944,6.474745772613365,0.919041083816402,0.6377215676357095
"EF v3.1, ecotoxicity: freshwater, comparative toxic unit for ecosystems (CTUe)",2028,RCP45,BAU,3.411957765913704,4.922983709514418,3.470899501955964,4.973098382352127,1.6981689043155632,1.0077152910457028
"EF v3.1, ecotoxicity: freshwater, comparative toxic unit for ecosystems (CTUe)",2029,RCP45,BAU,2.646783850249222,4.013170591854843,2.718962840420115,4.072104527755162,2.6546515861813234,1.4472598996079147
